DRUG_ID	DRUG_NAME	INDICATION_FDB	UMLS_CUI	SNOMEDCT_CUI	DOID
1499	isoprenaline	Cold Symptoms	C0009443	82272006	DOID:10459
157	amikacin	E. Coli Septicemia	C0276088	9323009	
157	amikacin	Neonatal Pneumonia	C0339968	233619008	
157	amikacin	Klebsiella Septicemia			
192	amoxicillin	Haemophilus Influenzae Pharyngitis			
192	amoxicillin	Haemophilus Influenzae Acute Otitis Media			
183	amlodipine	Prevention of Cerebrovascular Accident			
198	ampicillin	Skin and Skin Structure Acinetobacter Infection			
198	ampicillin	Escherichia Coli Meningitis	C0338395	192655005	
2349	quinupristin	Complicated Skin and Skin Structure Staphylococcus Aureus Infection			
2428	secobarbital	Local Anesthesia Adjunct	C0002921	386761002	
2416	salicylic acid	Bursitis	C0006444	84017003	DOID:2965
2497	sulfacetamide	Blepharoconjunctivitis	C0005743	68659002	DOID:2456
2553	tadalafil	Erectile Dysfunction	C0242350	397803000	
3972	ivermectin	Onchocerciasis	C0029001	38539003	DOID:11678
3754	hexethal	Lichen Simplex Chronicus	C0149922	53891004	
3520	rapacuronium	General Anesthesia Adjunct	C0002915	50697003	
3591	tetryzoline	Rhinorrhea	C1260880	64531003	
3601	thiram	Hypercalcemia associated with Neoplasm	C0149911	47709007	
1426	imipenem	Endometritis	C0014179	78623009	DOID:1002
1533	lactic acid	Pain	C0030193	22253000	
281	bacitracin	Keratitis	C0022568	5888003	DOID:4677
279	aztreonam	Haemophilus Influenzae Bronchitis			
277	azlocillin	Serratia Pneumonia			
348	betamethasone	Cerebral Edema	C0006114	2032001	DOID:4724
371	bimatoprost	Open Angle Glaucoma	C0017612	84494001	DOID:1067
384	bitolterol	Bronchiectasis	C0006267	12295008	DOID:9563
349	betamethasone acetate	Adrenocortical Insufficiency	C0405580	386584007	DOID:10493
2136	phenoxybenzamine	Pheochromocytoma	C0031511	302835009	
2150	phenyltoloxamine	Sneezing	C0037383	76067001	
2150	phenyltoloxamine	Anaphylaxis Adjunct			
2166	pilocarpine	Primary Closed Angle Glaucoma			
2253	prednisone	Juvenile Rheumatoid Arthritis	C3495559	410795001	
2245	prednisolone	Bacterial Keratitis	C0854211	314557000	
4219	sodium phosphate	Thyroiditis	C0040147	82119001	DOID:7166
4199	potassium chloride	Hypokalemia Prevention			
4191	fesoterodine	Increased Urinary Frequency			
4265	gentamicin	Skin and Skin Structure Pseudomonas Aeruginosa Infection			
4261	ferrous fumarate	Pregnancy	C0032961	289908002	
4269	zinc acetate	Proctitis	C0033246	3951002	DOID:3127
4246	Polymyxin B	Corneal Abrasion	C0010032	85848002	
1596	lomustine	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
1582	lincomycin	Staphylococcus Infections	C0038160	56038003	
1611	loteprednol etabonate	Corneal Abrasion	C0010032	85848002	
1603	loracarbef	Pneumonia	C0032285	233604007	DOID:552
1742	methdilazine	Allergic Rhinitis	C2607914	61582004	
1751	methotrexate	Psoriasis	C0033860	9014002	DOID:8893
1736	methantheline	Gastric Ulcer	C0038358	397825006	DOID:10808
435	bupropion	Depression	C0011581	35489007	DOID:2848
546	cefotaxime	Bacterial Urinary Tract Infection	C0729524	312124009	
526	cefadroxil	Urinary Tract Infections	C0042029	68566005	
2243	prednicarbate	Pruritus Ani	C0033775	90446007	
2303	propranolol	Idiopathic Hypertrophic Subaortic Stenosis	C0700053	360465008	
2284	promazine	Manic Bipolar Disorder	C0338873	191618007	
2274	prochlorperazine	Schizophrenia	C0036341	58214004	
2279	progesterone	Prevention of Premature Labor			
2406	rosuvastatin	Primary Prevention of Coronary Heart Disease			
2387	risedronic acid	Paget's Disease of Bone	C0029401	2089002	DOID:5408
4493	alclometasone dipropionate	Skin Rash	C0015230	271807003	
4441	calcium phosphate	Hypocalcemia	C0020598	5291005	
4459	procaine benzylpenicillin	Secondary Syphilis	C0149985	240557004	DOID:4157
4485	diflorasone	Plaque Psoriasis	C0406317	200965009	
4392	cisplatin	Bacterial Pneumonia	C0004626	53084003	DOID:874
1845	morphine	Local Anesthesia Adjunct	C0002921	386761002	
1790	metronidazole	Bacteroides Endomyometritis			
1790	metronidazole	Peptostreptococcus Tubo-Ovarian Abscess			
1791	metyrapone	Diagnostic Test for Secondary Adrenocortical Insufficiency			
1808	milnacipran	Fibromyalgia	C0016053	24693007	DOID:631
1813	minocycline	Campylobacter Fetus Infection	C0275979	111835002	
1790	metronidazole	Intra-Abdominal Anaerobic Abscess			
1798	micafungin	Candidal Septicemia	C0349009	187022007	
1774	methyprylon	Insomnia	C0917801	193462001	
1869	nafcillin	Staphylococcus Aureus Septicemia	C2887088	448417001	
1854	moxifloxacin	Chlamydial Pneumonia	C0339959	233609002	
533	cefdinir	Acute Maxillary Streptococcus Pneumoniae Sinusitis	C0275556	75498004	
559	ceftazidime	Acute Pseudomonas Aeruginosa Pneumonia associated with Cystic Fibrosis	C0155860	41381004	
559	ceftazidime	E. Coli Endometritis			
550	cefoxitin	Skin and Skin Structure Peptococcus Infection			
550	cefoxitin	Peptococcus Pelvic Cellulitis			
563	ceftizoxime	Escherichia Coli Pneumonia	C0276089	51530003	
564	ceftriaxone	Proteus Joint Infection			
563	ceftizoxime	Streptococcal Pelvic Inflammatory Disease			
565	cefuroxime	Haemophilus Septicemia			
565	cefuroxime	Disseminated Gonococcal Infection			
565	cefuroxime	H. Influenzae Meningitis			
581	cetirizine	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
2620	theophylline	COPD Associated with Chronic Bronchitis			
2607	testosterone	Pituitary Insufficiency	C0020635	74728003	DOID:9406
2620	theophylline	Nocturnal Asthma	C1273489	395022009	
2709	toremifene	Metastatic Breast Carcinoma			
2707	topotecan	Ovarian Carcinoma	C1140680	363443007	DOID:2394
4288	magnesium carbonate	Hypomagnesemia	C0151723	190855004	
4510	magnesium salicylate	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4519	potassium citrate	Hypokalemia Prevention			
4548	flumetasone	Genital Organ Pruritus	C0033777	267802000	
1981	ofloxacin	Staphylococcus Aureus Otitis Externa			
1967	norfloxacin	Enterococcus Urinary Tract Infection			
1967	norfloxacin	Haemophilus Influenzae Bronchitis			
1967	norfloxacin	Klebsiella Complicated UTI			
1981	ofloxacin	Klebsiella Nosocomial Pneumonia			
1981	ofloxacin	E. Coli Septicemia	C0276088	9323009	
1967	norfloxacin	Skin and Skin Structure Serratia Infection			
1967	norfloxacin	Complicated E. Coli UTI	C0577708	301011002	
1967	norfloxacin	Enterococcus Septic Abortion			
1955	nizatidine	Reflux Esophagitis	C0014869	57643001	DOID:13976
2033	oxymetholone	Aplastic Anemia	C0002874	306058006	DOID:12449
1990	omeprazole	Pathological Gastric Hypersecretory Condition			
659	ciprofloxacin	Staphylococcus Epidermidis Urinary Tract Infection			
659	ciprofloxacin	Complicated Proteus Peritonitis	C0275550	31860008	
636	ciclopirox	Dandruff	C0423775	200767005	
640	cilastatin	Escherichia Coli Pneumonia	C0276089	51530003	
669	clavulanic acid	Enterobacter Endometritis			
669	clavulanic acid	Klebsiella Pneumonia	C0343402	186435004	
668	clarithromycin	Acute Bacterial Sinusitis	C0275556	75498004	
1385	hydrochlorothiazide	Peripheral Edema due to Chronic Heart Failure			
1388	hydrocortisone	Lichen Simplex Chronicus	C0149922	53891004	
1508	isotretinoin	Severe Recalcitrant Nodular Acne			
1519	kanamycin	Hepatic Coma	C0019147	72836002	DOID:12550
52	acetaminophen	Insomnia	C0917801	193462001	
58	acetohydroxamic acid	Struvite Renal Calculi			
74	acetylsalicylic acid	Acute Thromboembolic Stroke			
82	acrivastine	Seasonal Allergic Rhinitis	C0018621	367498001	
144	amantadine	Idiopathic Parkinsonism	C0030567	49049000	DOID:14330
114	alfentanil	Administration of General Anesthesia			
112	alendronic acid	Prevention of Glucocorticoid-Induced Osteoporosis			
192	amoxicillin	Bacterial Pneumonia	C0004626	53084003	DOID:874
197	amphotericin B	Histoplasmosis	C0019655	12962009	DOID:1731
2100	perazine	Nonpsychotic Anxiety			
2044	paclitaxel	Kaposi's Sarcoma	C0036220	109385007	DOID:8632
2049	aminobenzoic acid	Peyronie's Disease	C0030848	1335005	DOID:8616
2076	pempidine	Allergic Rhinitis	C2607914	61582004	
734	cortisone	Autoimmune Hemolytic Anemia	C0002880	413603009	DOID:718
758	cyclophosphamide	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
824	dexamethasone	Autoimmune Hemolytic Anemia	C0002880	413603009	DOID:718
824	dexamethasone	Allergic Rhinitis	C2607914	61582004	
1540	lamotrigine	Lennox-Gastaut Epilepsy	C0238111	230418006	
1533	lactic acid	General Anesthesia Adjunct	C0002915	50697003	
1714	mestranol	Menorrhagia	C0025323	386692008	
1667	megestrol	Cachexia due to HIV			
224	antazoline	Dermatographic Urticaria	C0343065	7632005	DOID:743
289	barbital	Tension	C0233494	53489000	
279	aztreonam	E. Coli Bronchitis			
279	aztreonam	Respiratory Cystic Fibrosis with Pseudomonas aeruginosa Colonization			
271	azelastine	Allergic Rhinitis	C2607914	61582004	
348	betamethasone	Serum Sickness	C0036830	72284000	
328	benzoyl peroxide	Cutaneous T-Cell Lymphoma	C0079773	400122007	
348	betamethasone	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
2187	piperacillin	Bacterial Septicemia	C0684256	10001005	
2253	prednisone	Nephrotic Syndrome	C0027726	52254009	DOID:1184
2239	pravastatin	Prevention of Cerebrovascular Accident			
842	dextromethorphan	Headache Disorder	C0393735	230461009	
852	diazepam	Status Epilepticus	C0038220	230456007	DOID:1824
916	diphenhydramine	Nausea and Vomiting	C0027498	16932000	
897	diltiazem	Prinzmetal Angina	C0002963	87343002	
1612	lovastatin	Hypercholesterolemia	C0020443	13644009	
1634	maprotiline	Depression	C0011581	35489007	DOID:2848
1641	mebendazole	Enterobiasis	C0086227	266162007	DOID:7457
1617	lumefantrine	Chloroquine Resistant Plasmodium Falciparum Malaria			
1768	methylprednisolone	Laryngeal Edema	C0023052	51599000	
403	bromocriptine	Type 2 Diabetes Mellitus Treatment Adjunct			
432	bupivacaine	Regional Anesthesia for Cesarean Section	C0199008	4847005	
438	busulfan	Conditioning prior to Allogeneic Hematopoietic Stem Cell Transplantation			
489	carbamazepine	Tonic Clonic Seizure	C0494475	54200006	
2286	promethazine	Allergic Reactions			
2271	procaine	Bacterial Endocarditis	C0014121	301183007	
2274	prochlorperazine	Nausea and Vomiting	C0027498	16932000	
2330	pyridostigmine	Prevention of Nerve Agent Poisoning			
2403	ropivacaine	Local Anesthesia for Procedures			
2331	mepyramine	Insomnia	C0917801	193462001	
961	doxycycline	Q Fever	C0034362	186788009	DOID:11100
936	calcium dobesilate	Bursitis	C0006444	84017003	DOID:2965
936	calcium dobesilate	Psoriasis	C0033860	9014002	DOID:8893
936	calcium dobesilate	Transfusion Reaction Urticaria			
1738	methapyrilene	Pruritus of Skin	C0033774	418363000	
1817	misoprostol	Rheumatoid Arthritis in Patient at High Ulcer Risk			
1802	midazolam	Induce Anterograde Amnesia			
1832	mometasone	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
1899	nepafenac	Postoperative Ocular Pain			
1901	nesiritide	Acutely Decompensated Chronic Heart Failure	C1827266	424404003	
537	cefixime	Pharyngitis	C0031350	405737000	DOID:2275
546	cefotaxime	E. Coli Endometritis			
535	cefepime	Complicated Urinary Tract Infections			
525	cefaclor	Haemophilus Influenzae Chronic Bronchitis			
533	cefdinir	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
556	cefprozil	Acute Bacterial Sinusitis	C0275556	75498004	
550	cefoxitin	Clostridium Pelvic Inflammatory Disease			
550	cefoxitin	Intra-Abdominal Klebsiella Abscess			
550	cefoxitin	Klebsiella Lung Abscess			
563	ceftizoxime	Proteus Mirabilis Osteomyelitis			
563	ceftizoxime	Skin and Skin Structure E. Coli Infection	C0014836	71057007	
2434	sertaconazole	Tinea Pedis	C0040259	6020002	DOID:12403
2529	sulfafurazole	Acute Otitis Media Infection	C0729586	312218008	
2543	sumatriptan	Migraine	C0149931	37796009	DOID:6364
2514	sulfamethoxazole	Aerobic Gram-Negative Bacillary Infection			
2491	sufentanil	General Anesthesia Adjunct	C0002915	50697003	
2481	streptomycin	Synergy for Enterococcal Infections			
1053	escitalopram	Generalized Anxiety Disorder	C0270549	21897009	DOID:14320
1112	etoposide	Small Cell Lung Carcinoma	C0149925	254632001	DOID:5409
1232	leucovorin	Pyrimethamine Toxicity			
1967	norfloxacin	Staphylococcus Saprophyticus Urinary Tract Infection			
1967	norfloxacin	Complicated Skin and Skin Structure Streptococcus Pyogenes Infection			
1967	norfloxacin	Gastroenteritis due to Shigella	C0013371	36188001	DOID:12385
1971	nortriptyline	Depression	C0011581	35489007	DOID:2848
1981	ofloxacin	Enterococcus Complicated UTI			
1967	norfloxacin	Enterococcus Pelvic Cellulitis			
1999	orphenadrine	Muscle Spasm	C0037763	45352006	
2013	oxaprozin	Juvenile Rheumatoid Arthritis	C3495559	410795001	
576	cefradine	E. Coli Urinary Tract Infection	C0577708	301011002	
576	cefradine	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
576	cefradine	Klebsiella Pneumonia	C0343402	186435004	
593	chlorcyclizine	Seasonal Allergic Rhinitis	C0018621	367498001	
591	chlorazanil	Vitamin B12 Deficiency	C0042847	190634004	
589	chloramphenicol	Streptococcal Meningitis	C0154639	4510004	DOID:11574
589	chloramphenicol	Rickettsial Infection	C0035585	37246009	
585	clofedanol	Cough	C0010200	49727002	
607	chloroquine	Plasmodium Malariae Malaria	C0024536	27618009	DOID:14324
607	chloroquine	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
625	chlortalidone	Edema	C0013604	267038008	
659	ciprofloxacin	Typhoid Fever	C0041466	4834000	DOID:13258
657	cinoxacin	Urinary Tract Infections	C0042029	68566005	
659	ciprofloxacin	Bacterial Conjunctivitis	C0009768	128350005	DOID:9700
640	cilastatin	Haemophilus Influenzae Pneumonia	C0276026	70036007	
678	clindamycin	Anaerobic Joint Infection			
669	clavulanic acid	Skin and Skin Structure Klebsiella Infection	C0035468	72409005	DOID:11336
668	clarithromycin	Acute Maxillary Moraxella Catarrhalis Sinusitis	C0275556	75498004	
2611	tetracycline	Acute Gonococcal Urethritis	C0275652	29864006	
2611	tetracycline	Acute Lower Genitourinary Gonorrhea	C0018081	15628003	DOID:7551
2583	telmisartan	Prevention of Cerebrovascular Accident			
2572	tazobactam	Diabetic Foot Infection			
2725	triamcinolone	Serum Sickness	C0036830	72284000	
2725	triamcinolone	Idiopathic Thrombocytopenic Purpura	C0043117	32273002	DOID:8924
2708	torsemide	Pulmonary Edema due to Chronic Heart Failure			
2725	triamcinolone	Follicular B-Cell Non-Hodgkin's Lymphoma	C0024301	308121000	
2722	tretinoin	Facial Fine Wrinkling			
1261	fusidic acid	Synergy for Group B Streptococcal Septicemia			
1261	fusidic acid	Bacterial Keratoconjunctivitis			
1261	fusidic acid	Synergy for Staphylococcal Endocarditis			
1210	fluoxymesterone	Noonan's Syndrome	C0028326	205824006	DOID:3490
1189	fludarabine	Progressive Chronic Lymphocytic Leukemia			
1164	fentanyl	Local Anesthesia Adjunct	C0002921	386761002	
1336	guaifenesin	Fever	C0015967	386661006	
1329	granisetron	Chemotherapy-induced nausea and vomiting	C0401160	236084000	
1330	grepafloxacin	Chlamydia Cervicitis			
1330	grepafloxacin	Streptococcus Pneumoniae Bronchitis			
2082	benzylpenicillin	Gonococcal Arthritis	C0153216	44743006	
2082	benzylpenicillin	Symptomatic Congenital Syphilis	C0039131	35742006	DOID:9856
2044	paclitaxel	Open Angle Glaucoma	C0017612	84494001	DOID:1067
734	cortisone	Cutaneous T-Cell Lymphoma	C0079773	400122007	
734	cortisone	Tinea Pedis	C0040259	6020002	DOID:12403
734	cortisone	Follicular B-Cell Non-Hodgkin's Lymphoma	C0024301	308121000	
758	cyclophosphamide	Chlamydia Trachomatis Urethritis	C1278807	179101003	
758	cyclophosphamide	Diffuse Large B-Cell Lymphoma	C0079744	109969005	
769	cysteine	Bronchitis	C0006277	32398004	DOID:6132
2656	ticarcillin	E. Coli Endometritis			
2656	ticarcillin	Bacteroides Peritonitis			
2661	tigecycline	Complicated Skin and Skin Structure Staphylococcus Aureus Infection			
2671	tinidazole	Acute Intestinal Amebiasis due to Entamoeba Histolytica	C0152499	39224005	
2763	triprolidine	Rhinorrhea	C1260880	64531003	
2727	triamcinolone diacetate	Serum Sickness	C0036830	72284000	
2727	triamcinolone diacetate	Crohn's Disease	C0010346	34000006	
2727	triamcinolone diacetate	Erythroblastic Anemia			
2751	trimethadione	Epilepsy	C0014544	84757009	DOID:1826
2726	triamcinolone acetonide	Severe Ocular Inflammation			
2769	troleandomycin	Upper Respiratory Streptococcal Infection			
1358	heparin	Pulmonary Thromboembolism Prevention			
1400	hydroxyzine	Pain Treatment Adjunct			
1388	hydrocortisone	Systemic Lupus Erythematosus	C0024141	55464009	DOID:9074
2148	phenylpropanol	Flu-Like Symptoms	C0392171	315642008	
2253	prednisone	Trichinosis	C0040896	88264003	DOID:9784
2253	prednisone	Allergic Rhinitis	C2607914	61582004	
2245	prednisolone	Skin Rash	C0015230	271807003	
2245	prednisolone	Serum Sickness	C0036830	72284000	
2245	prednisolone	Multiple Sclerosis	C0026769	24700007	DOID:2377
2294	proparacaine	Administration of Corneal Anesthesia			
2284	promazine	Tetanus Adjunct Treatment			
2284	promazine	Pre-Op Apprehension			
2271	procaine	Latent Syphilis	C0039133	444150000	DOID:9531
2271	procaine	Bejel	C0004945	240686008	DOID:13431
758	cyclophosphamide	Relapsing and Remitting Multiple Sclerosis	C0751967	426373005	DOID:2378
758	cyclophosphamide	Testicular Germ Cell Tumor			
774	dactinomycin	Gestational Trophoblastic Neoplasm	C1135868	609519004	DOID:3590
863	dichlorophen	Open Angle Glaucoma	C0017612	84494001	DOID:1067
2807	vancomycin	Bacterial Septicemia	C0684256	10001005	
2777	trovafloxacin	Peptostreptococcus Septic Abortion			
2794	unoprostone isopropyl	Ocular Hypertension	C0028840	4210003	DOID:9282
3185	esaprazole	Maintenance of Healing Erosive Esophagitis			
1440	indomethacin	Shoulder Bursitis	C0262399	239961006	
1452	iodamide	CT Scan of Brain	C0202691	408754009	
1574	levorphanol	Administration of Local Anesthesia	C0002921	386761002	
2330	pyridostigmine	Myasthenia Gravis	C0026896	91637004	DOID:437
2392	rivastigmine	Mild to Moderate Alzheimer's Type Dementia			
2376	rifabutin	Prevention of Mycobacterium Avium Complex Disease			
2456	sofalcone	Serum Sickness	C0036830	72284000	
866	dicloxacillin	Staphylococcal Pneumonia	C0032308	22754005	
961	doxycycline	Acute Gonococcal Urethritis	C0275652	29864006	
965	drostanolone	Corneal Ulcer	C0010043	91514001	DOID:8463
962	doxylamine	Flu-Like Symptoms	C0392171	315642008	
925	dirithromycin	Streptococcal Pneumonia	C0155862	34020007	
925	dirithromycin	Haemophilus Influenzae Bronchitis			
2878	ziconotide	Chronic Pain with Opioid Tolerance			
2840	colecalciferol	Glucocorticoid Induced Osteoporosis			
2726	triamcinolone acetonide	Aphthous Stomatitis	C0038363	426965005	DOID:9663
2726	triamcinolone acetonide	Keloid	C0022548	33659008	
2835	nicotinic acid	Folic Acid Deficient Megaloblastic Anemia	C0151482	85649008	DOID:14026
2836	pyridoxine	Vitamin Deficiency Prevention			
2815	verapamil	Cardioversion of Atrial Fibrillation			
2836	pyridoxine	Acute Tuberculosis	C0275959	25629007	
2816	verteporfin	Ocular Histoplasmosis	C1562543	416770009	
2771	trometamol	Postoperative Ocular Pain			
2801	valganciclovir	CMV Retinitis in AIDS Patients			
2774	tropicamide	Mydriasis	C0026961	37125009	
1204	fluocinolone acetonide	Cutaneous T-Cell Lymphoma	C0079773	400122007	
