DRUG_ID	DRUG_NAME	TYPE	CLASS_SOURCE_ID	CLASS	SOURCE
93	adinazolam	PA	D000928	Antidepressive Agents	MeSH
180	amitriptyline	PA	D000928	Antidepressive Agents	MeSH
191	amoxapine	PA	D000928	Antidepressive Agents	MeSH
221	aniracetam	PA	D000928	Antidepressive Agents	MeSH
298	benactyzine	PA	D000928	Antidepressive Agents	MeSH
369	bifemelane	PA	D000928	Antidepressive Agents	MeSH
435	bupropion	PA	D000928	Antidepressive Agents	MeSH
663	citalopram	PA	D000928	Antidepressive Agents	MeSH
701	clomipramine	PA	D000928	Antidepressive Agents	MeSH
751	cyclobenzaprine	PA	D000928	Antidepressive Agents	MeSH
787	deanol	PA	D000928	Antidepressive Agents	MeSH
812	desipramine	PA	D000928	Antidepressive Agents	MeSH
856	dibenzepin	PA	D000928	Antidepressive Agents	MeSH
951	dosulepin	PA	D000928	Antidepressive Agents	MeSH
956	doxepin	PA	D000928	Antidepressive Agents	MeSH
972	duloxetine	PA	D000928	Antidepressive Agents	MeSH
3220	femoxetine	PA	D000928	Antidepressive Agents	MeSH
1209	fluoxetine	PA	D000928	Antidepressive Agents	MeSH
1230	fluvoxamine	PA	D000928	Antidepressive Agents	MeSH
4562	gepirone	PA	D000928	Antidepressive Agents	MeSH
1427	imipramine	PA	D000928	Antidepressive Agents	MeSH
1432	indalpine	PA	D000928	Antidepressive Agents	MeSH
1435	indeloxazine	PA	D000928	Antidepressive Agents	MeSH
1478	iprindole	PA	D000928	Antidepressive Agents	MeSH
1480	iproniazid	PA	D000928	Antidepressive Agents	MeSH
1490	isocarboxazid	PA	D000928	Antidepressive Agents	MeSH
4207	lithium carbonate	PA	D000928	Antidepressive Agents	MeSH
1592	lofepramine	PA	D000928	Antidepressive Agents	MeSH
1634	maprotiline	PA	D000928	Antidepressive Agents	MeSH
1675	melitracen	PA	D000928	Antidepressive Agents	MeSH
1719	metapramine	PA	D000928	Antidepressive Agents	MeSH
1796	mianserin	PA	D000928	Antidepressive Agents	MeSH
1808	milnacipran	PA	D000928	Antidepressive Agents	MeSH
1812	minaprine	PA	D000928	Antidepressive Agents	MeSH
1816	mirtazapine	PA	D000928	Antidepressive Agents	MeSH
1825	moclobemide	PA	D000928	Antidepressive Agents	MeSH
1890	nefazodone	PA	D000928	Antidepressive Agents	MeSH
1907	nialamide	PA	D000928	Antidepressive Agents	MeSH
1971	nortriptyline	PA	D000928	Antidepressive Agents	MeSH
1975	noxiptiline	PA	D000928	Antidepressive Agents	MeSH
1993	opipramol	PA	D000928	Antidepressive Agents	MeSH
2068	paroxetine	PA	D000928	Antidepressive Agents	MeSH
2123	phenelzine	PA	D000928	Antidepressive Agents	MeSH
2206	pirlindole	PA	D000928	Antidepressive Agents	MeSH
2220	pizotifen	PA	D000928	Antidepressive Agents	MeSH
2278	progabide	PA	D000928	Antidepressive Agents	MeSH
2320	protriptyline	PA	D000928	Antidepressive Agents	MeSH
2361	reboxetine	PA	D000928	Antidepressive Agents	MeSH
2436	sertraline	PA	D000928	Antidepressive Agents	MeSH
2440	sibutramine	PA	D000928	Antidepressive Agents	MeSH
2532	sulforidazine	PA	D000928	Antidepressive Agents	MeSH
2537	sulpiride	PA	D000928	Antidepressive Agents	MeSH
2558	talipexole	PA	D000928	Antidepressive Agents	MeSH
2650	tianeptine	PA	D000928	Antidepressive Agents	MeSH
2693	tofisopam	PA	D000928	Antidepressive Agents	MeSH
2702	toloxatone	PA	D000928	Antidepressive Agents	MeSH
2715	tranylcypromine	PA	D000928	Antidepressive Agents	MeSH
2717	trazodone	PA	D000928	Antidepressive Agents	MeSH
2758	trimipramine	PA	D000928	Antidepressive Agents	MeSH
2780	tryptophan	PA	D000928	Antidepressive Agents	MeSH
2813	venlafaxine	PA	D000928	Antidepressive Agents	MeSH
2820	viloxazine	PA	D000928	Antidepressive Agents	MeSH
191	amoxapine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
435	bupropion	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
663	citalopram	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
1209	fluoxetine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
1230	fluvoxamine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
1634	maprotiline	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
1796	mianserin	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
1890	nefazodone	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2068	paroxetine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2537	sulpiride	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2717	trazodone	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2780	tryptophan	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2813	venlafaxine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
2820	viloxazine	PA	D018687	Antidepressive Agents, Second-Generation	MeSH
180	amitriptyline	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
701	clomipramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
751	cyclobenzaprine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
812	desipramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
856	dibenzepin	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
951	dosulepin	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
956	doxepin	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1427	imipramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1478	iprindole	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1592	lofepramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1675	melitracen	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1719	metapramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1816	mirtazapine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1971	nortriptyline	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1975	noxiptiline	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
1993	opipramol	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
2320	protriptyline	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
2650	tianeptine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
2758	trimipramine	PA	D000929	Antidepressive Agents, Tricyclic	MeSH
4257	bismuth subsalicylate	PA	D000930	Antidiarrheals	MeSH
918	diphenoxylate	PA	D000930	Antidiarrheals	MeSH
1578	lidamidine	PA	D000930	Antidiarrheals	MeSH
1599	loperamide	PA	D000930	Antidiarrheals	MeSH
60	racecadotril	PA	D000930	Antidiarrheals	MeSH
2959	lypressin	PA	D050034	Antidiuretic Agents	MeSH
732	conivaptan	PA	D065092	Antidiuretic Hormone Receptor Antagonists	MeSH
4004	mozavaptan	PA	D065092	Antidiuretic Hormone Receptor Antagonists	MeSH
4110	tolvaptan	PA	D065092	Antidiuretic Hormone Receptor Antagonists	MeSH
4312	4-dimethylaminophenol	PA	D000931	Antidotes	MeSH
4282	copper sulfate	PA	D000931	Antidotes	MeSH
988	edrophonium	PA	D000931	Antidotes	MeSH
4860	prussian blue	PA	D000931	Antidotes	MeSH
1195	flumazenil	PA	D000931	Antidotes	MeSH
1233	fomepizole	PA	D000931	Antidotes	MeSH
4384	levofolinic acid	PA	D000931	Antidotes	MeSH
2081	penicillamine	PA	D000931	Antidotes	MeSH
2092	pentetic acid	PA	D000931	Antidotes	MeSH
2162	picrotoxin	PA	D000931	Antidotes	MeSH
2231	pralidoxime	PA	D000931	Antidotes	MeSH
4518	sodium thiosulfate	PA	D000931	Antidotes	MeSH
2486	succimer	PA	D000931	Antidotes	MeSH
2792	unithiol	PA	D000931	Antidotes	MeSH
120	alizapride	PA	D000932	Antiemetics	MeSH
230	aprepitant	PA	D000932	Antiemetics	MeSH
267	azasetron	PA	D000932	Antiemetics	MeSH
406	bromopride	PA	D000932	Antiemetics	MeSH
4401	casopitant	PA	D000932	Antiemetics	MeSH
621	chlorpromazine	PA	D000932	Antiemetics	MeSH
670	clebopride	PA	D000932	Antiemetics	MeSH
749	cyclizine	PA	D000932	Antiemetics	MeSH
824	dexamethasone	PA	D000932	Antiemetics	MeSH
852	diazepam	PA	D000932	Antiemetics	MeSH
901	dimenhydrinate	PA	D000932	Antiemetics	MeSH
916	diphenhydramine	PA	D000932	Antiemetics	MeSH
313	diphenidol	PA	D000932	Antiemetics	MeSH
933	dixyrazine	PA	D000932	Antiemetics	MeSH
3931	dolasetron	PA	D000932	Antiemetics	MeSH
945	domperidone	PA	D000932	Antiemetics	MeSH
962	doxylamine	PA	D000932	Antiemetics	MeSH
966	droperidol	PA	D000932	Antiemetics	MeSH
4470	fosaprepitant	PA	D000932	Antiemetics	MeSH
1329	granisetron	PA	D000932	Antiemetics	MeSH
1353	haloperidol	PA	D000932	Antiemetics	MeSH
1606	lorazepam	PA	D000932	Antiemetics	MeSH
1649	meclozine	PA	D000932	Antiemetics	MeSH
1768	methylprednisolone	PA	D000932	Antiemetics	MeSH
1782	metoclopramide	PA	D000932	Antiemetics	MeSH
1784	metopimazine	PA	D000932	Antiemetics	MeSH
1862	nabilone	PA	D000932	Antiemetics	MeSH
1982	olanzapine	PA	D000932	Antiemetics	MeSH
1992	ondansetron	PA	D000932	Antiemetics	MeSH
2274	prochlorperazine	PA	D000932	Antiemetics	MeSH
2284	promazine	PA	D000932	Antiemetics	MeSH
2357	ramosetron	PA	D000932	Antiemetics	MeSH
2630	thiethylperazine	PA	D000932	Antiemetics	MeSH
2668	timiperone	PA	D000932	Antiemetics	MeSH
2740	trifluoperazine	PA	D000932	Antiemetics	MeSH
2742	triflupromazine	PA	D000932	Antiemetics	MeSH
2754	trimethobenzamide	PA	D000932	Antiemetics	MeSH
2775	tropisetron	PA	D000932	Antiemetics	MeSH
22	aminomethylbenzoic acid	PA	D000933	Antifibrinolytic Agents	MeSH
163	aminocaproic acid	PA	D000933	Antifibrinolytic Agents	MeSH
2713	tranexamic acid	PA	D000933	Antifibrinolytic Agents	MeSH
2843	phytomenadione	PA	D000933	Antifibrinolytic Agents	MeSH
3152	dimethicone	PA	D000934	Antifoaming Agents	MeSH
188	amorolfine	PA	D000935	Antifungal Agents	MeSH
197	amphotericin B	PA	D000935	Antifungal Agents	MeSH
4357	anidulafungin	PA	D000935	Antifungal Agents	MeSH
245	artemether	PA	D000935	Antifungal Agents	MeSH
4664	benzoic acid	PA	D000935	Antifungal Agents	MeSH
370	bifonazole	PA	D000935	Antifungal Agents	MeSH
444	butenafine	PA	D000935	Antifungal Agents	MeSH
450	butoconazole	PA	D000935	Antifungal Agents	MeSH
4424	candicidin	PA	D000935	Antifungal Agents	MeSH
2977	caspofungin	PA	D000935	Antifungal Agents	MeSH
578	cerulenin	PA	D000935	Antifungal Agents	MeSH
611	chloroxine	PA	D000935	Antifungal Agents	MeSH
636	ciclopirox	PA	D000935	Antifungal Agents	MeSH
719	clotrimazole	PA	D000935	Antifungal Agents	MeSH
760	ciclosporin	PA	D000935	Antifungal Agents	MeSH
863	dichlorophen	PA	D000935	Antifungal Agents	MeSH
983	econazole	PA	D000935	Antifungal Agents	MeSH
4874	efinaconazole	PA	D000935	Antifungal Agents	MeSH
1166	fenticonazole	PA	D000935	Antifungal Agents	MeSH
1187	fluconazole	PA	D000935	Antifungal Agents	MeSH
1188	flucytosine	PA	D000935	Antifungal Agents	MeSH
1227	flutrimazole	PA	D000935	Antifungal Agents	MeSH
1331	griseofulvin	PA	D000935	Antifungal Agents	MeSH
4783	hachimycin	PA	D000935	Antifungal Agents	MeSH
1355	haloprogin	PA	D000935	Antifungal Agents	MeSH
3277	hexetidine	PA	D000935	Antifungal Agents	MeSH
3309	isoconazole	PA	D000935	Antifungal Agents	MeSH
1513	itraconazole	PA	D000935	Antifungal Agents	MeSH
1527	ketoconazole	PA	D000935	Antifungal Agents	MeSH
3329	lucimycin	PA	D000935	Antifungal Agents	MeSH
4776	mepartricin	PA	D000935	Antifungal Agents	MeSH
1798	micafungin	PA	D000935	Antifungal Agents	MeSH
1800	miconazole	PA	D000935	Antifungal Agents	MeSH
1810	miltefosine	PA	D000935	Antifungal Agents	MeSH
1872	naftifine	PA	D000935	Antifungal Agents	MeSH
1885	natamycin	PA	D000935	Antifungal Agents	MeSH
1926	nifuratel	PA	D000935	Antifungal Agents	MeSH
1954	nitroxoline	PA	D000935	Antifungal Agents	MeSH
1977	nystatin	PA	D000935	Antifungal Agents	MeSH
1991	omoconazole	PA	D000935	Antifungal Agents	MeSH
3408	oxiconazole	PA	D000935	Antifungal Agents	MeSH
2090	pentamidine	PA	D000935	Antifungal Agents	MeSH
3483	posaconazole	PA	D000935	Antifungal Agents	MeSH
3508	pyrithione	PA	D000935	Antifungal Agents	MeSH
3513	pyrrolnitrin	PA	D000935	Antifungal Agents	MeSH
2416	salicylic acid	PA	D000935	Antifungal Agents	MeSH
2434	sertaconazole	PA	D000935	Antifungal Agents	MeSH
2446	sirolimus	PA	D000935	Antifungal Agents	MeSH
4373	sodium benzoate	PA	D000935	Antifungal Agents	MeSH
2495	sulconazole	PA	D000935	Antifungal Agents	MeSH
4877	tavaborole	PA	D000935	Antifungal Agents	MeSH
2597	terbinafine	PA	D000935	Antifungal Agents	MeSH
2599	terconazole	PA	D000935	Antifungal Agents	MeSH
4258	thymol	PA	D000935	Antifungal Agents	MeSH
2675	tioconazole	PA	D000935	Antifungal Agents	MeSH
3614	tolciclate	PA	D000935	Antifungal Agents	MeSH
3617	tolnaftate	PA	D000935	Antifungal Agents	MeSH
3624	triacetin	PA	D000935	Antifungal Agents	MeSH
2757	trimetrexate	PA	D000935	Antifungal Agents	MeSH
2846	voriconazole	PA	D000935	Antifungal Agents	MeSH
40	acebutolol	PA	D000959	Antihypertensive Agents	MeSH
101	alacepril	PA	D000959	Antihypertensive Agents	MeSH
137	alprenolol	PA	D000959	Antihypertensive Agents	MeSH
183	amlodipine	PA	D000959	Antihypertensive Agents	MeSH
190	amosulalol	PA	D000959	Antihypertensive Agents	MeSH
255	atenolol	PA	D000959	Antihypertensive Agents	MeSH
299	benazepril	PA	D000959	Antihypertensive Agents	MeSH
304	bendazol	PA	D000959	Antihypertensive Agents	MeSH
305	bendroflumethiazide	PA	D000959	Antihypertensive Agents	MeSH
342	bepridil	PA	D000959	Antihypertensive Agents	MeSH
356	betaxolol	PA	D000959	Antihypertensive Agents	MeSH
359	betanidine	PA	D000959	Antihypertensive Agents	MeSH
3687	bietaserpine	PA	D000959	Antihypertensive Agents	MeSH
371	bimatoprost	PA	D000959	Antihypertensive Agents	MeSH
380	bisoprolol	PA	D000959	Antihypertensive Agents	MeSH
392	bosentan	PA	D000959	Antihypertensive Agents	MeSH
394	bretylium	PA	D000959	Antihypertensive Agents	MeSH
395	brimonidine	PA	D000959	Antihypertensive Agents	MeSH
421	budralazine	PA	D000959	Antihypertensive Agents	MeSH
433	bupranolol	PA	D000959	Antihypertensive Agents	MeSH
446	butizide	PA	D000959	Antihypertensive Agents	MeSH
461	cadralazine	PA	D000959	Antihypertensive Agents	MeSH
462	cafedrine	PA	D000959	Antihypertensive Agents	MeSH
475	candesartan cilexetil	PA	D000959	Antihypertensive Agents	MeSH
484	captopril	PA	D000959	Antihypertensive Agents	MeSH
520	carteolol	PA	D000959	Antihypertensive Agents	MeSH
522	carvedilol	PA	D000959	Antihypertensive Agents	MeSH
569	celiprolol	PA	D000959	Antihypertensive Agents	MeSH
598	chlorisondamine	PA	D000959	Antihypertensive Agents	MeSH
609	chlorothiazide	PA	D000959	Antihypertensive Agents	MeSH
625	chlortalidone	PA	D000959	Antihypertensive Agents	MeSH
634	cicletanine	PA	D000959	Antihypertensive Agents	MeSH
641	cilazapril	PA	D000959	Antihypertensive Agents	MeSH
3105	clentiazem	PA	D000959	Antihypertensive Agents	MeSH
704	clonidine	PA	D000959	Antihypertensive Agents	MeSH
756	cyclopenthiazide	PA	D000959	Antihypertensive Agents	MeSH
761	cyclothiazide	PA	D000959	Antihypertensive Agents	MeSH
788	debrisoquine	PA	D000959	Antihypertensive Agents	MeSH
798	delapril	PA	D000959	Antihypertensive Agents	MeSH
854	diazoxide	PA	D000959	Antihypertensive Agents	MeSH
884	dihydralazine	PA	D000959	Antihypertensive Agents	MeSH
897	diltiazem	PA	D000959	Antihypertensive Agents	MeSH
949	dorzolamide	PA	D000959	Antihypertensive Agents	MeSH
954	doxazosin	PA	D000959	Antihypertensive Agents	MeSH
992	efonidipine	PA	D000959	Antihypertensive Agents	MeSH
1005	enalapril	PA	D000959	Antihypertensive Agents	MeSH
1006	enalaprilat	PA	D000959	Antihypertensive Agents	MeSH
4467	epanolol	PA	D000959	Antihypertensive Agents	MeSH
1034	epoprostenol	PA	D000959	Antihypertensive Agents	MeSH
1037	eprosartan	PA	D000959	Antihypertensive Agents	MeSH
1114	etozolin	PA	D000959	Antihypertensive Agents	MeSH
1142	felodipine	PA	D000959	Antihypertensive Agents	MeSH
1153	fenoldopam	PA	D000959	Antihypertensive Agents	MeSH
1245	fosinopril	PA	D000959	Antihypertensive Agents	MeSH
3952	guanabenz	PA	D000959	Antihypertensive Agents	MeSH
1339	guanadrel	PA	D000959	Antihypertensive Agents	MeSH
1342	guanethidine	PA	D000959	Antihypertensive Agents	MeSH
1343	guanfacine	PA	D000959	Antihypertensive Agents	MeSH
1366	hexamethonium	PA	D000959	Antihypertensive Agents	MeSH
1384	hydralazine	PA	D000959	Antihypertensive Agents	MeSH
1385	hydrochlorothiazide	PA	D000959	Antihypertensive Agents	MeSH
1392	hydroflumethiazide	PA	D000959	Antihypertensive Agents	MeSH
1424	imidapril	PA	D000959	Antihypertensive Agents	MeSH
1433	indapamide	PA	D000959	Antihypertensive Agents	MeSH
1436	indenolol	PA	D000959	Antihypertensive Agents	MeSH
1443	indoramin	PA	D000959	Antihypertensive Agents	MeSH
1481	irbesartan	PA	D000959	Antihypertensive Agents	MeSH
2794	unoprostone isopropyl	PA	D000959	Antihypertensive Agents	MeSH
1511	isradipine	PA	D000959	Antihypertensive Agents	MeSH
1524	ketanserin	PA	D000959	Antihypertensive Agents	MeSH
1531	labetalol	PA	D000959	Antihypertensive Agents	MeSH
1532	lacidipine	PA	D000959	Antihypertensive Agents	MeSH
1551	latanoprost	PA	D000959	Antihypertensive Agents	MeSH
4157	lercanidipine	PA	D000959	Antihypertensive Agents	MeSH
4589	linsidomine	PA	D000959	Antihypertensive Agents	MeSH
1587	lisinopril	PA	D000959	Antihypertensive Agents	MeSH
1593	lofexidine	PA	D000959	Antihypertensive Agents	MeSH
1610	losartan	PA	D000959	Antihypertensive Agents	MeSH
1631	manidipine	PA	D000959	Antihypertensive Agents	MeSH
1646	mecamylamine	PA	D000959	Antihypertensive Agents	MeSH
1658	medroxalol	PA	D000959	Antihypertensive Agents	MeSH
1762	methyldopa	PA	D000959	Antihypertensive Agents	MeSH
1779	metipranolol	PA	D000959	Antihypertensive Agents	MeSH
1783	metolazone	PA	D000959	Antihypertensive Agents	MeSH
1786	metoprolol	PA	D000959	Antihypertensive Agents	MeSH
1797	mibefradil	PA	D000959	Antihypertensive Agents	MeSH
1814	minoxidil	PA	D000959	Antihypertensive Agents	MeSH
1827	moexipril	PA	D000959	Antihypertensive Agents	MeSH
1856	moxonidine	PA	D000959	Antihypertensive Agents	MeSH
1858	muzolimine	PA	D000959	Antihypertensive Agents	MeSH
1865	nadolol	PA	D000959	Antihypertensive Agents	MeSH
1873	naftopidil	PA	D000959	Antihypertensive Agents	MeSH
1887	nebivolol	PA	D000959	Antihypertensive Agents	MeSH
1909	nicardipine	PA	D000959	Antihypertensive Agents	MeSH
1919	nicorandil	PA	D000959	Antihypertensive Agents	MeSH
1934	nilvadipine	PA	D000959	Antihypertensive Agents	MeSH
1937	nimodipine	PA	D000959	Antihypertensive Agents	MeSH
1940	nipradilol	PA	D000959	Antihypertensive Agents	MeSH
1942	nisoldipine	PA	D000959	Antihypertensive Agents	MeSH
1947	nitrendipine	PA	D000959	Antihypertensive Agents	MeSH
4631	nitroprusside	PA	D000959	Antihypertensive Agents	MeSH
1985	olmesartan medoxomil	PA	D000959	Antihypertensive Agents	MeSH
1989	omapatrilat	PA	D000959	Antihypertensive Agents	MeSH
2027	oxprenolol	PA	D000959	Antihypertensive Agents	MeSH
2065	pargyline	PA	D000959	Antihypertensive Agents	MeSH
2076	pempidine	PA	D000959	Antihypertensive Agents	MeSH
2078	penbutolol	PA	D000959	Antihypertensive Agents	MeSH
2096	pentolonium	PA	D000959	Antihypertensive Agents	MeSH
2108	perindopril	PA	D000959	Antihypertensive Agents	MeSH
2136	phenoxybenzamine	PA	D000959	Antihypertensive Agents	MeSH
2142	phentolamine	PA	D000959	Antihypertensive Agents	MeSH
2173	pinacidil	PA	D000959	Antihypertensive Agents	MeSH
2176	pindolol	PA	D000959	Antihypertensive Agents	MeSH
2228	polythiazide	PA	D000959	Antihypertensive Agents	MeSH
4209	prazosin	PA	D000959	Antihypertensive Agents	MeSH
2303	propranolol	PA	D000959	Antihypertensive Agents	MeSH
2340	quinapril	PA	D000959	Antihypertensive Agents	MeSH
2356	ramipril	PA	D000959	Antihypertensive Agents	MeSH
4696	remikiren	PA	D000959	Antihypertensive Agents	MeSH
2370	reserpine	PA	D000959	Antihypertensive Agents	MeSH
2381	rilmenidine	PA	D000959	Antihypertensive Agents	MeSH
2474	spirapril	PA	D000959	Antihypertensive Agents	MeSH
2557	talinolol	PA	D000959	Antihypertensive Agents	MeSH
2583	telmisartan	PA	D000959	Antihypertensive Agents	MeSH
2586	temocapril	PA	D000959	Antihypertensive Agents	MeSH
2967	terlipressin	PA	D000959	Antihypertensive Agents	MeSH
2619	theodrenaline	PA	D000959	Antihypertensive Agents	MeSH
2655	tibolone	PA	D000959	Antihypertensive Agents	MeSH
2658	tienilic acid	PA	D000959	Antihypertensive Agents	MeSH
4061	timolol	PA	D000959	Antihypertensive Agents	MeSH
710	cloranolol	PA	D000959	Antihypertensive Agents	MeSH
2691	todralazine	PA	D000959	Antihypertensive Agents	MeSH
2695	tolazoline	PA	D000959	Antihypertensive Agents	MeSH
2708	torsemide	PA	D000959	Antihypertensive Agents	MeSH
2712	trandolapril	PA	D000959	Antihypertensive Agents	MeSH
2716	travoprost	PA	D000959	Antihypertensive Agents	MeSH
2720	treprostinil	PA	D000959	Antihypertensive Agents	MeSH
2733	trichlormethiazide	PA	D000959	Antihypertensive Agents	MeSH
2747	trimazosin	PA	D000959	Antihypertensive Agents	MeSH
2752	trimetaphan	PA	D000959	Antihypertensive Agents	MeSH
2796	urapidil	PA	D000959	Antihypertensive Agents	MeSH
2806	valsartan	PA	D000959	Antihypertensive Agents	MeSH
3643	vincamine	PA	D000959	Antihypertensive Agents	MeSH
2853	xipamide	PA	D000959	Antihypertensive Agents	MeSH
2866	zofenopril	PA	D000959	Antihypertensive Agents	MeSH
3662	acedapsone	PA	D000962	Antimalarials	MeSH
186	amodiaquine	PA	D000962	Antimalarials	MeSH
245	artemether	PA	D000962	Antimalarials	MeSH
246	artemotil	PA	D000962	Antimalarials	MeSH
247	artesunate	PA	D000962	Antimalarials	MeSH
258	atovaquone	PA	D000962	Antimalarials	MeSH
3363	mizoribine	PA	D000962	Antimalarials	MeSH
607	chloroquine	PA	D000962	Antimalarials	MeSH
620	chlorproguanil	PA	D000962	Antimalarials	MeSH
754	cycloguanil	PA	D000962	Antimalarials	MeSH
782	dapsone	PA	D000962	Antimalarials	MeSH
4194	artenimol	PA	D000962	Antimalarials	MeSH
961	doxycycline	PA	D000962	Antimalarials	MeSH
1350	halofantrine	PA	D000962	Antimalarials	MeSH
1395	hydroxychloroquine	PA	D000962	Antimalarials	MeSH
1617	lumefantrine	PA	D000962	Antimalarials	MeSH
1665	mefloquine	PA	D000962	Antimalarials	MeSH
4193	piperaquine	PA	D000962	Antimalarials	MeSH
2266	primaquine	PA	D000962	Antimalarials	MeSH
2282	proguanil	PA	D000962	Antimalarials	MeSH
2332	pyrimethamine	PA	D000962	Antimalarials	MeSH
4339	pyronaridine	PA	D000962	Antimalarials	MeSH
2338	mepacrine	PA	D000962	Antimalarials	MeSH
2346	quinidine	PA	D000962	Antimalarials	MeSH
4523	quinine	PA	D000962	Antimalarials	MeSH
2503	sulfadoxine	PA	D000962	Antimalarials	MeSH
2517	sulfalene	PA	D000962	Antimalarials	MeSH
3578	tafenoquine	PA	D000962	Antimalarials	MeSH
2755	trimethoprim	PA	D000962	Antimalarials	MeSH
489	carbamazepine	PA	D018692	Antimanic Agents	MeSH
1264	gabapentin	PA	D018692	Antimanic Agents	MeSH
4207	lithium carbonate	PA	D018692	Antimanic Agents	MeSH
2803	valproic acid	PA	D018692	Antimanic Agents	MeSH
1708	mercaptopurine	PA	D000963	Antimetabolites	MeSH
76	acipimox	PA	D000963	Antimetabolites	MeSH
124	allopurinol	PA	D000963	Antimetabolites	MeSH
212	ancitabine	PA	D000963	Antimetabolites	MeSH
257	atorvastatin	PA	D000963	Antimetabolites	MeSH
25	azacitidine	PA	D000963	Antimetabolites	MeSH
269	azathioprine	PA	D000963	Antimetabolites	MeSH
292	beclobrate	PA	D000963	Antimetabolites	MeSH
303	bendazac	PA	D000963	Antimetabolites	MeSH
307	benfluorex	PA	D000963	Antimetabolites	MeSH
347	betaine	PA	D000963	Antimetabolites	MeSH
362	bezafibrate	PA	D000963	Antimetabolites	MeSH
372	binifibrate	PA	D000963	Antimetabolites	MeSH
3042	broxuridine	PA	D000963	Antimetabolites	MeSH
480	capecitabine	PA	D000963	Antimetabolites	MeSH
577	cerivastatin	PA	D000963	Antimetabolites	MeSH
